	Text	Privacy
780	This is a joyful tweet. Pretty sure @XXX and @XXX are the only two who actually waste their time reading my tweets. #theyfavoriteeverything	0
781	This is a joyful tweet. If I put as much effort into working as I do pretending to look busy at work, I would be the best employee in the world.	0
782	This is a fearful tweet. Howd anyone think thatd go over smoothly?@XXX: NV hospital puts a schizophrenic on bus 2 CA &amp; tells him 2 call 911 when he gets there	0
783	This is a sad tweet. @XXX you suck #annualrosebowltweet #saddad	0
784	This is a disgusted tweet. @XXX suck my fucking clown dick and play with my clown nose balls.	0
785	This is a joyful tweet. Her love is like a drug I was tryna hit and quit but lil mama is so dope I got addicted	0
786	This is a joyful tweet. @XXX shut your dirty mouth. We love you. Here for you always.	0
787	This is a disgusted tweet. Really just wants some dick in her life #anal	0
788	This is a fearful tweet. @XXX You can't trust me around certain people...  What people?? Do you seriously think im going to turn into a whore while youre gone?	0
789	This is a angry tweet. Firing Bo is idiotic. Stupid, stupid, stupid decision.	0
790	This is a angry tweet. @XXX Alright. Have fun voting for an economically illiterate Bolshevik who'll drive more jobs out of an ailing economy.	0
791	This is a joyful tweet. @XXX nah dude, gotta love those belly shirts. Show some skin.	0
792	This is a sad tweet. @XXX I might go as far as a red shirt but wearing a jersey might get me killed in Manhattan :/	0
793	This is a joyful tweet. Just got hired by University of Texas to work high school development camp in Austin this summer!  looking forward to the summer so much!	0
794	This is a angry tweet. @XXX little do you know misty just gave me head after I whooped her ass #gym2	0
795	This is a fearful tweet. You'll go far in this world if you know how to touch a girl	0
796	"This is a sad tweet. Listening to ""Breakup and moving on"" playlist on spotify.  #whatever"	0
797	This is a disgusted tweet. I should not be hearing about the Free State and LHS childish racialism on 103.3	0
798	This is a angry tweet. @XXX I burned my feet at the beach stupid hoe	0
799	"This is a fearful tweet. ""@XXX: ""We are gonna need a drip pan when we go into the sex store. Imma wanna try it all right there."" -@XXX"" well... "	0
800	This is a fearful tweet. @XXX hey man. I haven't been able to sign up yet. I'm having to pay for school and rent so it might be a tight squeeze.	0
801	This is a joyful tweet. Powerful message today. Thank you lord. Stand on God's truth. It will always guide u in the right direction.	0
802	This is a angry tweet. Through some fucking Jesus gypsy miracle, I got a 3.5 this semester. Guess that means I should keep up with feeding whiskey to my brain.	0
803	This is a disgusted tweet. @XXX my parents have been doing that since high school. Whenever they take me out to eat, it's bad news from there	0
804	This is a angry tweet. Bitches at work are dumb. Having homework doesn't make you sick?	0
805	"This is a sad tweet. Met my mom's new nurse at work &amp; she said I was beautiful then said ""are you in high school?""   bye"	0
806	This is a joyful tweet. I know I'm not going on a mission trip but I know God can use me while I'm there #ITALY	0
807	This is a disgusted tweet. Do you have to dress like a total slut bag just to get a guy to dance? #damn	0
808	This is a joyful tweet. Ol you fucking sand nigger Go back to u r country where u belong Since uare not an American u obviously don't	0
809	This is a joyful tweet. The US has bigger problems then an actress being detained. Srsly. You're making more money then other people who get wrongly detained. STFU	0
810	"This is a angry tweet. This the fuckin anthem. Get it? The ""fuckin"" anthem"	0
811	This is a fearful tweet. I woke up this morning, wanting good news, so I went and got an AIDS test.   I don't have fucking AIDS!	0
812	This is a joyful tweet. By the way. If you're my friend, I love you	0
813	This is a surprised tweet. It's interesting that a drug user who is an acquaintance of mine feels that people seeking social services should be drug tested.	0
814	This is a sad tweet. You're way of feminism: getting shitfaced on wine all the time and meeting a new tinder guy everytime you go smoke hookah. Okay.	0
815	This is a fearful tweet. Only sports north is  good at is really basketball  and soccer and I'm pretty sure after this year north will suck at those two sports	0
816	This is a disgusted tweet. If you have a problem with me please write it on a nice piece of paper fold it up and shove it up your hairy ass. #FakeAss #FuckYou	0
817	This is a joyful tweet. Everyone is getting home with their families and I'm just here like well I still have a week left... Soooo	0
818	"This is a surprised tweet. ""Wow man! That chick had a really cute running motion"" -@XXX"	0
819	This is a fearful tweet. Just want to drive some place far and get lost..	0
820	This is a disgusted tweet. @XXX @XXX these atheists are saying its un-American for a salvaged piece from the WTC that has a cross to be displayed	0
821	This is a fearful tweet. I genuinely fear trump. not because he threatens me, but because he's breeded a new era of nazis the way hitler did, right here in America.	0
822	This is a disgusted tweet. @XXX that's what happens when you have a playoff team. That happens every where in every sport. And you're arguing with data. You done	0
823	This is a disgusted tweet. I fill up my dogs water bowl with a beer  pitcher and I get called an alcoholic lmao	0
824	This is a disgusted tweet. Why do people try and ruin other people's relationships? There's millions of ppl out there and you have to choose the dumbass I did?	0
825	This is a joyful tweet. Well, guess I'm babysitting baby Maddie tomorrow. #BrightAndEarly. From 8 till 4. It's a full time job!	0
826	"This is a angry tweet. Mom ""What happened to ___ *insert old friend name? You used to be close."" Me ""Fuck that bitch."" @XXX  haha so true!"	0
827	This is a disgusted tweet. Please. Allow me to mask the road kill that's under your skirt with some febreez. #Stank #Gag	0
828	This is a joyful tweet. @XXX @XXX you skanks better have Jan 4 marked on your calendars	0
829	This is a angry tweet. There's this one guy at work that will always ask for things only when we're on lunch break. Like stop. Ask another time.	0
830	This is a angry tweet. Pussy can get Dick faster than Dick can get Pussy	0
831	"This is a surprised tweet. ""I always dislike people when I first meet them. Like, when you were born I was like 'who the fuck is this??' "" - older sister"	0
832	This is a fearful tweet. @XXX Hope ya dont mind if I put your name down for every ballot possible. Hays needs a change	0
833	This is a angry tweet. @XXX but rich white girls will never suffer for the stereotypes they live with. It will never hold them back in life.	0
834	"This is a disgusted tweet. *girl walks in w/ backpack straps all the way down* ""it's a backpack not an ass sack"" @XXX"	0
835	This is a disgusted tweet. When J Killa sends me pics of her hot college friends DATE ME	0
836	This is a joyful tweet. Will pay someone in wine to sit on my bed and make sure I actually clean my room... I get so distracted while cleaning	0
837	This is a sad tweet. Man somebody in barstow need to have a dance party fuck beer pong thats all you Mf know now-a-Days	0
838	This is a disgusted tweet. I once had a friend who's uncle was black, so I basically have street cred.	0
839	This is a fearful tweet. @XXX sorry ur dick is just so big I fee like someone has to be the lady and we all know it wont be you haha	0
840	This is a sad tweet. Fellow Braves. Facebook and Twitter are NOT FREAKIN IMPORTANT!!! My student email is! Get off the damn internet! #GoStudy #LazyJerks :(	0
841	This is a disgusted tweet. Old people smell. It's the fucking worst.	0
842	This is a disgusted tweet. I wanna get a handjob under this blanket. High school style.	0
843	This is a sad tweet. @XXX im not constipated over weighted out of styel loser :(	0
844	This is a angry tweet. I got a @XXX song stuck in my head today when I took a prescription for dilaudid.	0
845	This is a disgusted tweet. Hey on V day, let's have sextacy on extacy! ;) xD	0
846	This is a fearful tweet. Mama's hooked on Mary Kay, brother's hooked on mary jane, Daddy's hooked on Mary two doors down #brokenMarygoround #np	0
847	This is a disgusted tweet. My mom would rather watch a 3 week old episode of Dance Moms than the women's world cup. Someone call deportation services	0
848	This is a fearful tweet. @XXX you think you got skill, please child, your makin me ill!  #fsdub is about the rush and the thrill, not bout sems makin a kill	0
849	This is a disgusted tweet. Hyper hyper hyper hyper hyper #adderallhadmelike	0
850	This is a disgusted tweet. Ahhhh fuck me, you son of a bitch now what's the name of this fucking game, what the fuck, here we go now what the fuck  #FunNight	0
851	This is a angry tweet. Racked up $700 worth of repairs on my Jeep. I think this is karma for skipping an oil change. #oops	0
852	This is a disgusted tweet. Lol at the fact my supervisor accidentally let someone pay her in pesos today	0
853	This is a disgusted tweet. @XXX @XXX only gay ppl can look so perfect to e naked eye.. Hehe..	0
854	This is a disgusted tweet. The difference between pornography and erotica is lighting.	0
855	This is a disgusted tweet. @XXX You look Baked	0
856	This is a disgusted tweet. @XXX @XXX @XXX @XXX cunt, penis, balls, ....batman...	0
857	This is a surprised tweet. DOES ANYONE KNOW WHERE FREESE IS? He missed work and hasn't been home for the whole week, #callmeifyouknow	0
858	"This is a disgusted tweet. ""You smell like a baby prostitute."""	0
859	This is a disgusted tweet. Lol at the awkward flirting between Mr. Rochester and Jane Eyre	0
860	"This is a disgusted tweet. @XXX ""You smell like a sexual gypsy."""	0
861	This is a disgusted tweet. @XXX They're trying to take away their business in an attempt to persuade other businesses to hire them. Pure business slander.	0
862	This is a disgusted tweet. I told my mom that I'm doing a speech on eating disorders and she laughed? I don't get it.	0
863	This is a disgusted tweet. Never Drinking with Oscar again	0
864	This is a fearful tweet. Future residence, Room 233 McCollum Hall	0
865	This is a disgusted tweet. Working at the elevator has made me realllllly good at holding my breath. Showers must be hard to come by. #holycow	0
866	"This is a fearful tweet. Chloe's brother Andrew while watching the bachelor and seeing the intro about Chris - ""Man, this is gonna make me have a man crush!"" "	0
